Sample in Buffer,Sample in Window,TRIGGER,vio_boot_mode[1:0],vio_boot_mode_sel,vio_reset
3767,3767,0,0,0,0
3768,3768,0,0,0,0
3769,3769,0,0,0,0
3770,3770,0,0,0,0
3771,3771,0,0,0,0
3772,3772,0,0,0,0
3773,3773,0,0,0,0
3774,3774,0,0,0,0
3775,3775,0,0,0,0
3776,3776,0,0,0,0
3777,3777,0,0,0,0
3778,3778,0,0,0,0
3779,3779,0,0,0,0
3780,3780,0,0,0,0
3781,3781,0,0,0,0
3782,3782,0,0,0,0
3783,3783,0,0,0,0
3784,3784,0,0,0,0
3785,3785,0,0,0,0
3786,3786,0,0,0,0
3787,3787,0,0,0,0
3788,3788,0,0,0,0
3789,3789,0,0,0,0
3790,3790,0,0,0,0
3791,3791,0,0,0,0
3792,3792,0,0,0,0
3793,3793,0,0,0,0
3794,3794,0,0,0,0
3795,3795,0,0,0,0
3796,3796,0,0,0,0
3797,3797,0,0,0,0
3798,3798,0,0,0,0
3799,3799,0,0,0,0
3800,3800,0,0,0,0
3801,3801,0,0,0,0
3802,3802,0,0,0,0
3803,3803,0,0,0,0
3804,3804,0,0,0,0
3805,3805,0,0,0,0
3806,3806,0,0,0,0
3807,3807,0,0,0,0
3808,3808,0,0,0,0
3809,3809,0,0,0,0
3810,3810,0,0,0,0
3811,3811,0,0,0,0
3812,3812,0,0,0,0
3813,3813,0,0,0,0
3814,3814,0,0,0,0
3815,3815,0,0,0,0
3816,3816,0,0,0,0
3817,3817,0,0,0,0
3818,3818,0,0,0,0
3819,3819,0,0,0,0
3820,3820,0,0,0,0
3821,3821,0,0,0,0
3822,3822,0,0,0,0
3823,3823,0,0,0,0
3824,3824,0,0,0,0
3825,3825,0,0,0,0
3826,3826,0,0,0,0
3827,3827,0,0,0,0
3828,3828,0,0,0,0
3829,3829,0,0,0,0
3830,3830,0,0,0,0
3831,3831,0,0,0,0
3832,3832,0,0,0,0
3833,3833,0,0,0,0
3834,3834,0,0,0,0
3835,3835,0,0,0,0
3836,3836,0,0,0,0
3837,3837,0,0,0,0
3838,3838,0,0,0,0
3839,3839,0,0,0,0
3840,3840,0,0,0,0
3841,3841,0,0,0,0
3842,3842,0,0,0,0
3843,3843,0,0,0,0
3844,3844,0,0,0,0
3845,3845,0,0,0,0
3846,3846,0,0,0,0
3847,3847,0,0,0,0
3848,3848,0,0,0,0
3849,3849,0,0,0,0
3850,3850,0,0,0,0
3851,3851,0,0,0,0
3852,3852,0,0,0,0
3853,3853,0,0,0,0
3854,3854,0,0,0,0
3855,3855,0,0,0,0
3856,3856,0,0,0,0
3857,3857,0,0,0,0
3858,3858,0,0,0,0
3859,3859,0,0,0,0
3860,3860,0,0,0,0
3861,3861,0,0,0,0
3862,3862,0,0,0,0
3863,3863,0,0,0,0
3864,3864,0,0,0,0
3865,3865,0,0,0,0
3866,3866,0,0,0,0
3867,3867,0,0,0,0
3868,3868,0,0,0,0
3869,3869,0,0,0,0
3870,3870,0,0,0,0
3871,3871,0,0,0,0
3872,3872,0,0,0,0
3873,3873,0,0,0,0
3874,3874,0,0,0,0
3875,3875,0,0,0,0
3876,3876,0,0,0,0
3877,3877,0,0,0,0
3878,3878,0,0,0,0
3879,3879,0,0,0,0
3880,3880,0,0,0,0
3881,3881,0,0,0,0
3882,3882,0,0,0,0
3883,3883,0,0,0,0
3884,3884,0,0,0,0
3885,3885,0,0,0,0
3886,3886,0,0,0,0
3887,3887,0,0,0,0
3888,3888,0,0,0,0
3889,3889,0,0,0,0
3890,3890,0,0,0,0
3891,3891,0,0,0,0
3892,3892,0,0,0,0
3893,3893,0,0,0,0
3894,3894,0,0,0,0
3895,3895,0,0,0,0
3896,3896,0,0,0,0
3897,3897,0,0,0,0
3898,3898,0,0,0,0
3899,3899,0,0,0,0
3900,3900,0,0,0,0
3901,3901,0,0,0,0
3902,3902,0,0,0,0
3903,3903,0,0,0,0
3904,3904,0,0,0,0
3905,3905,0,0,0,0
3906,3906,0,0,0,0
3907,3907,0,0,0,0
3908,3908,0,0,0,0
3909,3909,0,0,0,0
3910,3910,0,0,0,0
3911,3911,0,0,0,0
3912,3912,0,0,0,0
3913,3913,0,0,0,0
3914,3914,0,0,0,0
3915,3915,0,0,0,0
3916,3916,0,0,0,0
3917,3917,0,0,0,0
3918,3918,0,0,0,0
3919,3919,0,0,0,0
3920,3920,0,0,0,0
3921,3921,0,0,0,0
3922,3922,0,0,0,0
3923,3923,0,0,0,0
3924,3924,0,0,0,0
3925,3925,0,0,0,0
3926,3926,0,0,0,0
3927,3927,0,0,0,0
3928,3928,0,0,0,0
3929,3929,0,0,0,0
3930,3930,0,0,0,0
3931,3931,0,0,0,0
3932,3932,0,0,0,0
3933,3933,0,0,0,0
3934,3934,0,0,0,0
3935,3935,0,0,0,0
3936,3936,0,0,0,0
3937,3937,0,0,0,0
3938,3938,0,0,0,0
3939,3939,0,0,0,0
3940,3940,0,0,0,0
3941,3941,0,0,0,0
3942,3942,0,0,0,0
3943,3943,0,0,0,0
3944,3944,0,0,0,0
3945,3945,0,0,0,0
3946,3946,0,0,0,0
3947,3947,0,0,0,0
3948,3948,0,0,0,0
3949,3949,0,0,0,0
3950,3950,0,0,0,0
3951,3951,0,0,0,0
3952,3952,0,0,0,0
3953,3953,0,0,0,0
3954,3954,0,0,0,0
3955,3955,0,0,0,0
3956,3956,0,0,0,0
3957,3957,0,0,0,0
3958,3958,0,0,0,0
3959,3959,0,0,0,0
3960,3960,0,0,0,0
3961,3961,0,0,0,0
3962,3962,0,0,0,0
3963,3963,0,0,0,0
3964,3964,0,0,0,0
3965,3965,0,0,0,0
3966,3966,0,0,0,0
3967,3967,0,0,0,0
3968,3968,0,0,0,0
3969,3969,0,0,0,0
3970,3970,0,0,0,0
3971,3971,0,0,0,0
3972,3972,0,0,0,0
3973,3973,0,0,0,0
3974,3974,0,0,0,0
3975,3975,0,0,0,0
3976,3976,0,0,0,0
3977,3977,0,0,0,0
3978,3978,0,0,0,0
3979,3979,0,0,0,0
3980,3980,0,0,0,0
3981,3981,0,0,0,0
3982,3982,0,0,0,0
3983,3983,0,0,0,0
3984,3984,0,0,0,0
3985,3985,0,0,0,0
3986,3986,0,0,0,0
3987,3987,0,0,0,0
3988,3988,0,0,0,0
3989,3989,0,0,0,0
3990,3990,0,0,0,0
3991,3991,0,0,0,0
3992,3992,0,0,0,0
3993,3993,0,0,0,0
3994,3994,0,0,0,0
3995,3995,0,0,0,0
3996,3996,0,0,0,0
3997,3997,0,0,0,0
3998,3998,0,0,0,0
3999,3999,0,0,0,0
4000,4000,0,0,0,0
4001,4001,0,0,0,0
4002,4002,0,0,0,0
4003,4003,0,0,0,0
4004,4004,0,0,0,0
4005,4005,0,0,0,0
4006,4006,0,0,0,0
4007,4007,0,0,0,0
4008,4008,0,0,0,0
4009,4009,0,0,0,0
4010,4010,0,0,0,0
4011,4011,0,0,0,0
4012,4012,0,0,0,0
4013,4013,0,0,0,0
4014,4014,0,0,0,0
4015,4015,0,0,0,0
4016,4016,0,0,0,0
4017,4017,0,0,0,0
4018,4018,0,0,0,0
4019,4019,0,0,0,0
4020,4020,0,0,0,0
4021,4021,0,0,0,0
4022,4022,0,0,0,0
4023,4023,0,0,0,0
4024,4024,0,0,0,0
4025,4025,0,0,0,0
4026,4026,0,0,0,0
4027,4027,0,0,0,0
4028,4028,0,0,0,0
4029,4029,0,0,0,0
4030,4030,0,0,0,0
4031,4031,0,0,0,0
4032,4032,0,0,0,0
4033,4033,0,0,0,0
4034,4034,0,0,0,0
4035,4035,0,0,0,0
4036,4036,0,0,0,0
4037,4037,0,0,0,0
4038,4038,0,0,0,0
4039,4039,0,0,0,0
4040,4040,0,0,0,0
4041,4041,0,0,0,0
4042,4042,0,0,0,0
4043,4043,0,0,0,0
4044,4044,0,0,0,0
4045,4045,0,0,0,0
4046,4046,0,0,0,0
4047,4047,0,0,0,0
4048,4048,0,0,0,0
4049,4049,0,0,0,0
4050,4050,0,0,0,0
4051,4051,0,0,0,0
4052,4052,0,0,0,0
4053,4053,0,0,0,0
4054,4054,0,0,0,0
4055,4055,0,0,0,0
4056,4056,0,0,0,0
4057,4057,0,0,0,0
4058,4058,0,0,0,0
4059,4059,0,0,0,0
4060,4060,0,0,0,0
4061,4061,0,0,0,0
4062,4062,0,0,0,0
4063,4063,0,0,0,0
4064,4064,0,0,0,0
4065,4065,0,0,0,0
4066,4066,0,0,0,0
4067,4067,0,0,0,0
4068,4068,0,0,0,0
4069,4069,0,0,0,0
4070,4070,0,0,0,0
4071,4071,0,0,0,0
4072,4072,0,0,0,0
4073,4073,0,0,0,0
4074,4074,0,0,0,0
4075,4075,0,0,0,0
4076,4076,0,0,0,0
4077,4077,0,0,0,0
4078,4078,0,0,0,0
4079,4079,0,0,0,0
4080,4080,0,0,0,0
4081,4081,0,0,0,0
4082,4082,0,0,0,0
4083,4083,0,0,0,0
4084,4084,0,0,0,0
4085,4085,0,0,0,0
4086,4086,0,0,0,0
4087,4087,0,0,0,0
4088,4088,0,0,0,0
4089,4089,0,0,0,0
4090,4090,0,0,0,0
4091,4091,0,0,0,0
4092,4092,0,0,0,0
4093,4093,0,0,0,0
4094,4094,0,0,0,0
4095,4095,0,0,0,0
4096,4096,0,0,0,0
4097,4097,0,0,0,0
4098,4098,0,0,0,0
4099,4099,0,0,0,0
4100,4100,0,0,0,0
4101,4101,0,0,0,0
4102,4102,0,0,0,0
4103,4103,0,0,0,0
4104,4104,0,0,0,0
4105,4105,0,0,0,0
4106,4106,0,0,0,0
4107,4107,0,0,0,0
4108,4108,0,0,0,0
4109,4109,0,0,0,0
4110,4110,0,0,0,0
4111,4111,0,0,0,0
4112,4112,0,0,0,0
4113,4113,0,0,0,0
4114,4114,0,0,0,0
4115,4115,0,0,0,0
4116,4116,0,0,0,0
4117,4117,0,0,0,0
4118,4118,0,0,0,0
4119,4119,0,0,0,0
4120,4120,0,0,0,0
4121,4121,0,0,0,0
4122,4122,0,0,0,0
4123,4123,0,0,0,0
4124,4124,0,0,0,0
4125,4125,0,0,0,0
4126,4126,0,0,0,0
4127,4127,0,0,0,0
4128,4128,0,0,0,0
4129,4129,0,0,0,0
4130,4130,0,0,0,0
4131,4131,0,0,0,0
4132,4132,0,0,0,0
4133,4133,0,0,0,0
4134,4134,0,0,0,0
4135,4135,0,0,0,0
4136,4136,0,0,0,0
4137,4137,0,0,0,0
4138,4138,0,0,0,0
4139,4139,0,0,0,0
4140,4140,0,0,0,0
4141,4141,0,0,0,0
4142,4142,0,0,0,0
4143,4143,0,0,0,0
4144,4144,0,0,0,0
4145,4145,0,0,0,0
4146,4146,0,0,0,0
4147,4147,0,0,0,0
4148,4148,0,0,0,0
4149,4149,0,0,0,0
4150,4150,0,0,0,0
4151,4151,0,0,0,0
4152,4152,0,0,0,0
4153,4153,0,0,0,0
4154,4154,0,0,0,0
4155,4155,0,0,0,0
4156,4156,0,0,0,0
4157,4157,0,0,0,0
4158,4158,0,0,0,0
4159,4159,0,0,0,0
4160,4160,0,0,0,0
4161,4161,0,0,0,0
4162,4162,0,0,0,0
4163,4163,0,0,0,0
4164,4164,0,0,0,0
4165,4165,0,0,0,0
4166,4166,0,0,0,0
4167,4167,0,0,0,0
4168,4168,0,0,0,0
4169,4169,0,0,0,0
4170,4170,0,0,0,0
4171,4171,0,0,0,0
4172,4172,0,0,0,0
4173,4173,0,0,0,0
4174,4174,0,0,0,0
4175,4175,0,0,0,0
4176,4176,0,0,0,0
4177,4177,0,0,0,0
4178,4178,0,0,0,0
4179,4179,0,0,0,0
4180,4180,0,0,0,0
4181,4181,0,0,0,0
4182,4182,0,0,0,0
4183,4183,0,0,0,0
4184,4184,0,0,0,0
4185,4185,0,0,0,0
4186,4186,0,0,0,0
4187,4187,0,0,0,0
4188,4188,0,0,0,0
4189,4189,0,0,0,0
4190,4190,0,0,0,0
4191,4191,0,0,0,0
4192,4192,0,0,0,0
4193,4193,0,0,0,0
4194,4194,0,0,0,0
4195,4195,0,0,0,0
4196,4196,0,0,0,0
4197,4197,0,0,0,0
4198,4198,0,0,0,0
4199,4199,0,0,0,0
4200,4200,0,0,0,0
4201,4201,0,0,0,0
4202,4202,0,0,0,0
4203,4203,0,0,0,0
4204,4204,0,0,0,0
4205,4205,0,0,0,0
4206,4206,0,0,0,0
4207,4207,0,0,0,0
4208,4208,0,0,0,0
4209,4209,0,0,0,0
4210,4210,0,0,0,0
4211,4211,0,0,0,0
4212,4212,0,0,0,0
4213,4213,0,0,0,0
4214,4214,0,0,0,0
4215,4215,0,0,0,0
4216,4216,0,0,0,0
4217,4217,0,0,0,0
4218,4218,0,0,0,0
4219,4219,0,0,0,0
4220,4220,0,0,0,0
4221,4221,0,0,0,0
4222,4222,0,0,0,0
4223,4223,0,0,0,0
4224,4224,0,0,0,0
4225,4225,0,0,0,0
4226,4226,0,0,0,0
4227,4227,0,0,0,0
4228,4228,0,0,0,0
4229,4229,0,0,0,0
4230,4230,0,0,0,0
4231,4231,0,0,0,0
4232,4232,0,0,0,0
4233,4233,0,0,0,0
4234,4234,0,0,0,0
4235,4235,0,0,0,0
4236,4236,0,0,0,0
4237,4237,0,0,0,0
4238,4238,0,0,0,0
4239,4239,0,0,0,0
4240,4240,0,0,0,0
4241,4241,0,0,0,0
4242,4242,0,0,0,0
4243,4243,0,0,0,0
4244,4244,0,0,0,0
4245,4245,0,0,0,0
4246,4246,0,0,0,0
4247,4247,0,0,0,0
4248,4248,0,0,0,0
4249,4249,0,0,0,0
4250,4250,0,0,0,0
4251,4251,0,0,0,0
4252,4252,0,0,0,0
4253,4253,0,0,0,0
4254,4254,0,0,0,0
4255,4255,0,0,0,0
4256,4256,0,0,0,0
4257,4257,0,0,0,0
4258,4258,0,0,0,0
4259,4259,0,0,0,0
4260,4260,0,0,0,0
4261,4261,0,0,0,0
4262,4262,0,0,0,0
4263,4263,0,0,0,0
4264,4264,0,0,0,0
4265,4265,0,0,0,0
4266,4266,0,0,0,0
4267,4267,0,0,0,0
4268,4268,0,0,0,0
4269,4269,0,0,0,0
4270,4270,0,0,0,0
4271,4271,0,0,0,0
4272,4272,0,0,0,0
4273,4273,0,0,0,0
4274,4274,0,0,0,0
4275,4275,0,0,0,0
4276,4276,0,0,0,0
4277,4277,0,0,0,0
4278,4278,0,0,0,0
4279,4279,0,0,0,0
4280,4280,0,0,0,0
4281,4281,0,0,0,0
4282,4282,0,0,0,0
4283,4283,0,0,0,0
4284,4284,0,0,0,0
4285,4285,0,0,0,0
4286,4286,0,0,0,0
4287,4287,0,0,0,0
4288,4288,0,0,0,0
4289,4289,0,0,0,0
4290,4290,0,0,0,0
4291,4291,0,0,0,0
4292,4292,0,0,0,0
4293,4293,0,0,0,0
4294,4294,0,0,0,0
4295,4295,0,0,0,0
4296,4296,0,0,0,0
4297,4297,0,0,0,0
4298,4298,0,0,0,0
4299,4299,0,0,0,0
4300,4300,0,0,0,0
4301,4301,0,0,0,0
4302,4302,0,0,0,0
4303,4303,0,0,0,0
4304,4304,0,0,0,0
4305,4305,0,0,0,0
4306,4306,0,0,0,0
4307,4307,0,0,0,0
4308,4308,0,0,0,0
4309,4309,0,0,0,0
4310,4310,0,0,0,0
4311,4311,0,0,0,0
4312,4312,0,0,0,0
4313,4313,0,0,0,0
4314,4314,0,0,0,0
4315,4315,0,0,0,0
4316,4316,0,0,0,0
4317,4317,0,0,0,0
4318,4318,0,0,0,0
4319,4319,0,0,0,0
4320,4320,0,0,0,0
4321,4321,0,0,0,0
4322,4322,0,0,0,0
4323,4323,0,0,0,0
4324,4324,0,0,0,0
4325,4325,0,0,0,0
4326,4326,0,0,0,0
4327,4327,0,0,0,0
4328,4328,0,0,0,0
4329,4329,0,0,0,0
4330,4330,0,0,0,0
4331,4331,0,0,0,0
4332,4332,0,0,0,0
4333,4333,0,0,0,0
4334,4334,0,0,0,0
4335,4335,0,0,0,0
4336,4336,0,0,0,0
4337,4337,0,0,0,0
4338,4338,0,0,0,0
4339,4339,0,0,0,0
4340,4340,0,0,0,0
4341,4341,0,0,0,0
4342,4342,0,0,0,0
4343,4343,0,0,0,0
4344,4344,0,0,0,0
4345,4345,0,0,0,0
4346,4346,0,0,0,0
4347,4347,0,0,0,0
4348,4348,0,0,0,0
4349,4349,0,0,0,0
4350,4350,0,0,0,0
4351,4351,0,0,0,0
4352,4352,0,0,0,0
4353,4353,0,0,0,0
4354,4354,0,0,0,0
4355,4355,0,0,0,0
4356,4356,0,0,0,0
4357,4357,0,0,0,0
4358,4358,0,0,0,0
4359,4359,0,0,0,0
4360,4360,0,0,0,0
4361,4361,0,0,0,0
4362,4362,0,0,0,0
4363,4363,0,0,0,0
4364,4364,0,0,0,0
4365,4365,0,0,0,0
4366,4366,0,0,0,0
4367,4367,0,0,0,0
4368,4368,0,0,0,0
4369,4369,0,0,0,0
4370,4370,0,0,0,0
4371,4371,0,0,0,0
4372,4372,0,0,0,0
4373,4373,0,0,0,0
4374,4374,0,0,0,0
4375,4375,0,0,0,0
4376,4376,0,0,0,0
4377,4377,0,0,0,0
4378,4378,0,0,0,0
4379,4379,0,0,0,0
4380,4380,0,0,0,0
4381,4381,0,0,0,0
4382,4382,0,0,0,0
4383,4383,0,0,0,0
4384,4384,0,0,0,0
4385,4385,0,0,0,0
4386,4386,0,0,0,0
4387,4387,0,0,0,0
4388,4388,0,0,0,0
4389,4389,0,0,0,0
4390,4390,0,0,0,0
4391,4391,0,0,0,0
4392,4392,0,0,0,0
4393,4393,0,0,0,0
4394,4394,0,0,0,0
4395,4395,0,0,0,0
4396,4396,0,0,0,0
4397,4397,0,0,0,0
4398,4398,0,0,0,0
4399,4399,0,0,0,0
4400,4400,0,0,0,0
4401,4401,0,0,0,0
4402,4402,0,0,0,0
4403,4403,0,0,0,0
4404,4404,0,0,0,0
4405,4405,0,0,0,0
4406,4406,0,0,0,0
4407,4407,0,0,0,0
4408,4408,0,0,0,0
4409,4409,0,0,0,0
4410,4410,0,0,0,0
4411,4411,0,0,0,0
4412,4412,0,0,0,0
4413,4413,0,0,0,0
4414,4414,0,0,0,0
4415,4415,0,0,0,0
4416,4416,0,0,0,0
4417,4417,0,0,0,0
4418,4418,0,0,0,0
4419,4419,0,0,0,0
4420,4420,0,0,0,0
4421,4421,0,0,0,0
4422,4422,0,0,0,0
4423,4423,0,0,0,0
4424,4424,0,0,0,0
4425,4425,0,0,0,0
4426,4426,0,0,0,0
4427,4427,0,0,0,0
4428,4428,0,0,0,0
4429,4429,0,0,0,0
4430,4430,0,0,0,0
4431,4431,0,0,0,0
4432,4432,0,0,0,0
4433,4433,0,0,0,0
4434,4434,0,0,0,0
4435,4435,0,0,0,0
4436,4436,0,0,0,0
4437,4437,0,0,0,0
4438,4438,0,0,0,0
4439,4439,0,0,0,0
4440,4440,0,0,0,0
4441,4441,0,0,0,0
4442,4442,0,0,0,0
4443,4443,0,0,0,0
4444,4444,0,0,0,0
4445,4445,0,0,0,0
4446,4446,0,0,0,0
4447,4447,0,0,0,0
4448,4448,0,0,0,0
4449,4449,0,0,0,0
4450,4450,0,0,0,0
4451,4451,0,0,0,0
4452,4452,0,0,0,0
4453,4453,0,0,0,0
4454,4454,0,0,0,0
4455,4455,0,0,0,0
4456,4456,0,0,0,0
4457,4457,0,0,0,0
4458,4458,0,0,0,0
4459,4459,0,0,0,0
4460,4460,0,0,0,0
4461,4461,0,0,0,0
4462,4462,0,0,0,0
4463,4463,0,0,0,0
4464,4464,0,0,0,0
4465,4465,0,0,0,0
4466,4466,0,0,0,0
4467,4467,0,0,0,0
4468,4468,0,0,0,0
4469,4469,0,0,0,0
4470,4470,0,0,0,0
4471,4471,0,0,0,0
4472,4472,0,0,0,0
4473,4473,0,0,0,0
4474,4474,0,0,0,0
4475,4475,0,0,0,0
4476,4476,0,0,0,0
4477,4477,0,0,0,0
4478,4478,0,0,0,0
4479,4479,0,0,0,0
4480,4480,0,0,0,0
4481,4481,0,0,0,0
4482,4482,0,0,0,0
4483,4483,0,0,0,0
4484,4484,0,0,0,0
4485,4485,0,0,0,0
4486,4486,0,0,0,0
4487,4487,0,0,0,0
4488,4488,0,0,0,0
4489,4489,0,0,0,0
4490,4490,0,0,0,0
4491,4491,0,0,0,0
4492,4492,0,0,0,0
4493,4493,0,0,0,0
4494,4494,0,0,0,0
4495,4495,0,0,0,0
4496,4496,0,0,0,0
4497,4497,0,0,0,0
4498,4498,0,0,0,0
4499,4499,0,0,0,0
4500,4500,0,0,0,0
4501,4501,0,0,0,0
4502,4502,0,0,0,0
4503,4503,0,0,0,0
4504,4504,0,0,0,0
4505,4505,0,0,0,0
4506,4506,0,0,0,0
4507,4507,0,0,0,0
4508,4508,0,0,0,0
4509,4509,0,0,0,0
4510,4510,0,0,0,0
4511,4511,0,0,0,0
4512,4512,0,0,0,0
4513,4513,0,0,0,0
4514,4514,0,0,0,0
4515,4515,0,0,0,0
4516,4516,0,0,0,0
4517,4517,0,0,0,0
4518,4518,0,0,0,0
4519,4519,0,0,0,0
4520,4520,0,0,0,0
4521,4521,0,0,0,0
4522,4522,0,0,0,0
4523,4523,0,0,0,0
4524,4524,0,0,0,0
4525,4525,0,0,0,0
4526,4526,0,0,0,0
4527,4527,0,0,0,0
4528,4528,0,0,0,0
4529,4529,0,0,0,0
4530,4530,0,0,0,0
4531,4531,0,0,0,0
4532,4532,0,0,0,0
4533,4533,0,0,0,0
4534,4534,0,0,0,0
4535,4535,0,0,0,0
4536,4536,0,0,0,0
4537,4537,0,0,0,0
4538,4538,0,0,0,0
4539,4539,0,0,0,0
4540,4540,0,0,0,0
4541,4541,0,0,0,0
4542,4542,0,0,0,0
4543,4543,0,0,0,0
4544,4544,0,0,0,0
4545,4545,0,0,0,0
4546,4546,0,0,0,0
4547,4547,0,0,0,0
4548,4548,0,0,0,0
4549,4549,0,0,0,0
4550,4550,0,0,0,0
4551,4551,0,0,0,0
4552,4552,0,0,0,0
4553,4553,0,0,0,0
4554,4554,0,0,0,0
4555,4555,0,0,0,0
4556,4556,0,0,0,0
4557,4557,0,0,0,0
4558,4558,0,0,0,0
4559,4559,0,0,0,0
4560,4560,0,0,0,0
4561,4561,0,0,0,0
4562,4562,0,0,0,0
4563,4563,0,0,0,0
4564,4564,0,0,0,0
4565,4565,0,0,0,0
4566,4566,0,0,0,0
4567,4567,0,0,0,0
4568,4568,0,0,0,0
4569,4569,0,0,0,0
4570,4570,0,0,0,0
4571,4571,0,0,0,0
4572,4572,0,0,0,0
4573,4573,0,0,0,0
4574,4574,0,0,0,0
4575,4575,0,0,0,0
4576,4576,0,0,0,0
4577,4577,0,0,0,0
4578,4578,0,0,0,0
4579,4579,0,0,0,0
4580,4580,0,0,0,0
4581,4581,0,0,0,0
4582,4582,0,0,0,0
4583,4583,0,0,0,0
4584,4584,0,0,0,0
4585,4585,0,0,0,0
4586,4586,0,0,0,0
4587,4587,0,0,0,0
4588,4588,0,0,0,0
4589,4589,0,0,0,0
4590,4590,0,0,0,0
4591,4591,0,0,0,0
4592,4592,0,0,0,0
4593,4593,0,0,0,0
4594,4594,0,0,0,0
4595,4595,0,0,0,0
4596,4596,0,0,0,0
4597,4597,0,0,0,0
4598,4598,0,0,0,0
4599,4599,0,0,0,0
4600,4600,0,0,0,0
4601,4601,0,0,0,0
4602,4602,0,0,0,0
4603,4603,0,0,0,0
4604,4604,0,0,0,0
4605,4605,0,0,0,0
4606,4606,0,0,0,0
4607,4607,0,0,0,0
4608,4608,0,0,0,0
4609,4609,0,0,0,0
4610,4610,0,0,0,0
4611,4611,0,0,0,0
4612,4612,0,0,0,0
4613,4613,0,0,0,0
4614,4614,0,0,0,0
4615,4615,0,0,0,0
4616,4616,0,0,0,0
4617,4617,0,0,0,0
4618,4618,0,0,0,0
4619,4619,0,0,0,0
4620,4620,0,0,0,0
4621,4621,0,0,0,0
4622,4622,0,0,0,0
4623,4623,0,0,0,0
4624,4624,0,0,0,0
4625,4625,0,0,0,0
4626,4626,0,0,0,0
4627,4627,0,0,0,0
4628,4628,0,0,0,0
4629,4629,0,0,0,0
4630,4630,0,0,0,0
4631,4631,0,0,0,0
4632,4632,0,0,0,0
4633,4633,0,0,0,0
4634,4634,0,0,0,0
4635,4635,0,0,0,0
4636,4636,0,0,0,0
4637,4637,0,0,0,0
4638,4638,0,0,0,0
4639,4639,0,0,0,0
4640,4640,0,0,0,0
4641,4641,0,0,0,0
4642,4642,0,0,0,0
4643,4643,0,0,0,0
4644,4644,0,0,0,0
4645,4645,0,0,0,0
4646,4646,0,0,0,0
4647,4647,0,0,0,0
4648,4648,0,0,0,0
4649,4649,0,0,0,0
4650,4650,0,0,0,0
4651,4651,0,0,0,0
4652,4652,0,0,0,0
4653,4653,0,0,0,0
4654,4654,0,0,0,0
4655,4655,0,0,0,0
4656,4656,0,0,0,0
4657,4657,0,0,0,0
4658,4658,0,0,0,0
4659,4659,0,0,0,0
4660,4660,0,0,0,0
4661,4661,0,0,0,0
4662,4662,0,0,0,0
4663,4663,0,0,0,0
4664,4664,0,0,0,0
4665,4665,0,0,0,0
4666,4666,0,0,0,0
4667,4667,0,0,0,0
4668,4668,0,0,0,0
4669,4669,0,0,0,0
4670,4670,0,0,0,0
4671,4671,0,0,0,0
4672,4672,0,0,0,0
4673,4673,0,0,0,0
4674,4674,0,0,0,0
4675,4675,0,0,0,0
4676,4676,0,0,0,0
4677,4677,0,0,0,0
4678,4678,0,0,0,0
4679,4679,0,0,0,0
4680,4680,0,0,0,0
4681,4681,0,0,0,0
4682,4682,0,0,0,0
4683,4683,0,0,0,0
4684,4684,0,0,0,0
4685,4685,0,0,0,0
4686,4686,0,0,0,0
4687,4687,0,0,0,0
4688,4688,0,0,0,0
4689,4689,0,0,0,0
4690,4690,0,0,0,0
4691,4691,0,0,0,0
4692,4692,0,0,0,0
4693,4693,0,0,0,0
4694,4694,0,0,0,0
4695,4695,0,0,0,0
4696,4696,0,0,0,0
4697,4697,0,0,0,0
4698,4698,0,0,0,0
4699,4699,0,0,0,0
4700,4700,0,0,0,0
4701,4701,0,0,0,0
4702,4702,0,0,0,0
4703,4703,0,0,0,0
4704,4704,0,0,0,0
4705,4705,0,0,0,0
4706,4706,0,0,0,0
4707,4707,0,0,0,0
4708,4708,0,0,0,0
4709,4709,0,0,0,0
4710,4710,0,0,0,0
4711,4711,0,0,0,0
4712,4712,0,0,0,0
4713,4713,0,0,0,0
4714,4714,0,0,0,0
4715,4715,0,0,0,0
4716,4716,0,0,0,0
4717,4717,0,0,0,0
4718,4718,0,0,0,0
4719,4719,0,0,0,0
4720,4720,0,0,0,0
4721,4721,0,0,0,0
4722,4722,0,0,0,0
4723,4723,0,0,0,0
4724,4724,0,0,0,0
4725,4725,0,0,0,0
4726,4726,0,0,0,0
4727,4727,0,0,0,0
4728,4728,0,0,0,0
4729,4729,0,0,0,0
4730,4730,0,0,0,0
4731,4731,0,0,0,0
4732,4732,0,0,0,0
4733,4733,0,0,0,0
4734,4734,0,0,0,0
4735,4735,0,0,0,0
4736,4736,0,0,0,0
4737,4737,0,0,0,0
4738,4738,0,0,0,0
4739,4739,0,0,0,0
4740,4740,0,0,0,0
4741,4741,0,0,0,0
4742,4742,0,0,0,0
4743,4743,0,0,0,0
4744,4744,0,0,0,0
4745,4745,0,0,0,0
4746,4746,0,0,0,0
4747,4747,0,0,0,0
4748,4748,0,0,0,0
4749,4749,0,0,0,0
4750,4750,0,0,0,0
4751,4751,0,0,0,0
4752,4752,0,0,0,0
4753,4753,0,0,0,0
4754,4754,0,0,0,0
4755,4755,0,0,0,0
4756,4756,0,0,0,0
4757,4757,0,0,0,0
4758,4758,0,0,0,0
4759,4759,0,0,0,0
4760,4760,0,0,0,0
4761,4761,0,0,0,0
4762,4762,0,0,0,0
